COMPOUND_NAME	SACRI_PERIOD	DOSE_LEVEL	RBC(x10_4/ul)	Hb(g/dL)	Ht(%)	MCV(fL)	MCH(pg)	MCHC(%)	Ret(%)	Plat(x10_4/uL)	WBC(x10_2/uL)	Neu(%)	Eos(%)	Bas(%)	Mono(%)	Lym(%)	PT(s)	APTT(s)	Fbg(mg/dL)	ALP(IU/L)	TC(mg/dL)	TG(mg/dL)	PL(mg/dL)	TBIL(mg/dL)	DBIL(mg/dL)	GLC(mg/dL)	BUN(mg/dL)	CRE(mg/dL)	Na(meq/L)	K(meq/L)	Cl(meq/L)	Ca(mg/dL)	IP(mg/dL)	TP(g/dL)	RALB(g/dL)	A/G	AST(IU/L)	ALT(IU/L)	LDH(IU/L)	GTP(IU/L)
MELOXICAM	8 day	High	111.0	2.2334917	6.7184525	50.1	23.099972	36.999992	11.0	263.3	2.6651769	0.0	12.991729	1.0	32.227642	97.0	10.3	27.553377	975.99994	2761.0	175.97528	12.0	264.99997	0.22513036	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.4496	8.800107	13.5	7.499998	2.241005	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233522	6.7176347	50.1	23.099972	36.999992	11.0	263.3	2.688273	0.0	12.991691	1.0	32.22456	97.0	10.3	27.393847	975.99994	2761.0	175.97621	12.0	264.99997	0.22661673	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44162	8.800103	13.5	7.499998	2.2355092	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2335517	6.7176714	50.1	23.099972	36.999992	11.0	263.3	2.65458	0.0	12.991656	1.0	32.234436	97.0	10.3	27.306223	975.99994	2761.0	175.97557	12.0	264.99997	0.22451939	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44881	8.800107	13.5	7.499998	2.2390335	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2331092	6.717714	50.1	23.099972	36.999992	11.0	263.3	2.7355378	0.0	12.991456	1.0	32.223824	97.0	10.3	27.530996	975.99994	2761.0	175.97548	12.0	264.99997	0.22490662	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43512	8.800105	13.5	7.499998	2.2370644	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2331412	6.717873	50.1	23.099972	36.999992	11.0	263.3	2.6715095	0.0	12.991774	1.0	32.22946	97.0	10.3	27.458593	975.99994	2761.0	175.97554	12.0	264.99997	0.22618553	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.440254	8.800106	13.5	7.499998	2.2370076	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2329862	6.7173834	50.1	23.099972	36.999992	11.0	263.3	2.7144206	0.0	12.991514	1.0	32.22356	97.0	10.3	27.335855	975.99994	2761.0	175.97572	12.0	264.99997	0.22567219	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44444	8.800105	13.5	7.499998	2.2351346	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233933	6.7179813	50.1	23.099972	36.999992	11.0	263.3	2.6645257	0.0	12.9917755	1.0	32.232117	97.0	10.3	27.543041	975.99994	2761.0	175.9747	12.0	264.99997	0.22655198	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44258	8.800106	13.5	7.499998	2.2413378	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233487	6.7179294	50.1	23.099972	36.999992	11.0	263.3	2.7198083	0.0	12.9917755	1.0	32.226173	97.0	10.3	27.285954	975.99994	2761.0	175.97583	12.0	264.99997	0.22606608	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.4349	8.800107	13.5	7.499998	2.2378438	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.234142	6.718132	50.1	23.099972	36.999992	11.0	263.3	2.6869962	0.0	12.991807	1.0	32.230255	97.0	10.3	27.70337	975.99994	2761.0	175.97534	12.0	264.99997	0.22562772	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44987	8.800105	13.5	7.499998	2.236382	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2330208	6.7177496	50.1	23.099972	36.999992	11.0	263.3	2.6697476	0.0	12.991671	1.0	32.230255	97.0	10.3	27.569794	975.99994	2761.0	175.97583	12.0	264.99997	0.22677389	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43367	8.800105	13.5	7.499998	2.2389374	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2341335	6.717766	50.1	23.099972	36.999992	11.0	263.3	2.6628022	0.0	12.991716	1.0	32.23809	97.0	10.3	27.372103	975.99994	2761.0	175.97552	12.0	264.99997	0.22546048	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43947	8.800106	13.5	7.499998	2.2419314	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233766	6.7179127	50.1	23.099972	36.999992	11.0	263.3	2.734631	0.0	12.991812	1.0	32.221985	97.0	10.3	27.435797	975.99994	2761.0	175.97607	12.0	264.99997	0.22560434	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43303	8.800104	13.5	7.499998	2.235915	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2331758	6.717994	50.1	23.099972	36.999992	11.0	263.3	2.726077	0.0	12.991805	1.0	32.222908	97.0	10.3	27.448498	975.99994	2761.0	175.97609	12.0	264.99997	0.22437571	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44967	8.800106	13.5	7.499998	2.2380342	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233238	6.7178845	50.1	23.099972	36.999992	11.0	263.3	2.6992147	0.0	12.99145	1.0	32.220047	97.0	10.3	27.40325	975.99994	2761.0	175.97595	12.0	264.99997	0.22457585	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44647	8.800103	13.5	7.499998	2.2373626	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233115	6.7172585	50.1	23.099972	36.999992	11.0	263.3	2.6208873	0.0	12.991472	1.0	32.22808	97.0	10.3	27.3484	975.99994	2761.0	175.97633	12.0	264.99997	0.22750747	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43461	8.800101	13.5	7.499998	2.2368932	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2339053	6.71786	50.1	23.099972	36.999992	11.0	263.3	2.6946566	0.0	12.991714	1.0	32.223866	97.0	10.3	27.333508	975.99994	2761.0	175.97539	12.0	264.99997	0.22534333	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44911	8.800101	13.5	7.499998	2.2362118	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2332683	6.717372	50.1	23.099972	36.999992	11.0	263.3	2.597191	0.0	12.991447	1.0	32.243317	97.0	10.3	27.251232	975.99994	2761.0	175.97604	12.0	264.99997	0.2270881	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43649	8.800104	13.5	7.499998	2.238119	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2335968	6.7179995	50.1	23.099972	36.999992	11.0	263.3	2.6515415	0.0	12.991592	1.0	32.22483	97.0	10.3	27.483198	975.99994	2761.0	175.97577	12.0	264.99997	0.22708614	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44319	8.800104	13.5	7.499998	2.2374785	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2335012	6.7178807	50.1	23.099972	36.999992	11.0	263.3	2.6711392	0.0	12.991568	1.0	32.227806	97.0	10.3	27.494059	975.99994	2761.0	175.97607	12.0	264.99997	0.22601114	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44418	8.800104	13.5	7.499998	2.2372084	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233576	6.7172494	50.1	23.099972	36.999992	11.0	263.3	2.624181	0.0	12.991619	1.0	32.2313	97.0	10.3	27.3381	975.99994	2761.0	175.97633	12.0	264.99997	0.22649246	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44258	8.800104	13.5	7.499998	2.236695	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2343392	6.7177186	50.1	23.099972	36.999992	11.0	263.3	2.6696584	0.0	12.991855	1.0	32.23537	97.0	10.3	27.467457	975.99994	2761.0	175.97592	12.0	264.99997	0.22727586	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.446945	8.800105	13.5	7.499998	2.23939	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.232943	6.7173615	50.1	23.099972	36.999992	11.0	263.3	2.7307372	0.0	12.991735	1.0	32.234367	97.0	10.3	27.266186	975.99994	2761.0	175.97583	12.0	264.99997	0.22624695	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43799	8.800105	13.5	7.499998	2.2337062	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2334878	6.717951	50.1	23.099972	36.999992	11.0	263.3	2.7334821	0.0	12.991639	1.0	32.23375	97.0	10.3	27.548006	975.99994	2761.0	175.97552	12.0	264.99997	0.22508253	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44285	8.800105	13.5	7.499998	2.237706	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2327857	6.717997	50.1	23.099974	36.999992	11.0	263.3	2.7093008	0.0	12.991779	1.0	32.22729	97.0	10.3	27.4152	975.99994	2761.0	175.97507	12.0	264.99997	0.22305712	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.446686	8.800106	13.5	7.499998	2.2358007	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2328942	6.7177734	50.1	23.099972	36.999992	11.0	263.3	2.6483114	0.0	12.991627	1.0	32.240143	97.0	10.3	27.382332	975.99994	2761.0	175.97539	12.0	264.99997	0.22581558	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.447495	8.800103	13.5	7.499998	2.2365701	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2329106	6.717609	50.1	23.099972	36.999992	11.0	263.3	2.6953845	0.0	12.99153	1.0	32.218914	97.0	10.3	27.6097	975.99994	2761.0	175.97581	12.0	264.99997	0.22563064	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44172	8.800104	13.5	7.499998	2.2367377	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233391	6.71758	50.1	23.099972	36.999992	11.0	263.3	2.675557	0.0	12.991723	1.0	32.238304	97.0	10.3	27.314844	975.99994	2761.0	175.97543	12.0	264.99997	0.22664756	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43345	8.800105	13.5	7.499998	2.236417	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2331607	6.7176933	50.1	23.099972	36.999992	11.0	263.3	2.6241555	0.0	12.991787	1.0	32.247036	97.0	10.3	27.283127	975.99994	2761.0	175.9758	12.0	264.99997	0.22286485	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.45131	8.800107	13.5	7.499998	2.2403777	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2332494	6.718109	50.1	23.099972	36.999992	11.0	263.3	2.6795657	0.0	12.991691	1.0	32.227238	97.0	10.3	27.632013	975.99994	2761.0	175.97487	12.0	264.99997	0.22542712	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44563	8.800103	13.5	7.499998	2.2368066	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2334685	6.717868	50.1	23.099972	36.999992	11.0	263.3	2.674893	0.0	12.991589	1.0	32.228645	97.0	10.3	27.253738	975.99994	2761.0	175.97577	12.0	264.99997	0.22526868	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44534	8.800105	13.5	7.499998	2.2395215	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233305	6.7176676	50.1	23.099972	36.999992	11.0	263.3	2.6980274	0.0	12.991568	1.0	32.217735	97.0	10.3	27.51245	975.99994	2761.0	175.97542	12.0	264.99997	0.2265538	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.449036	8.800101	13.5	7.499998	2.234846	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2338436	6.7178044	50.1	23.099972	36.999992	11.0	263.3	2.638123	0.0	12.991574	1.0	32.222878	97.0	10.3	27.412258	975.99994	2761.0	175.97562	12.0	264.99997	0.22741412	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.428444	8.800104	13.5	7.499998	2.242428	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2335234	6.71759	50.1	23.099972	36.999992	11.0	263.3	2.7092113	0.0	12.991489	1.0	32.236946	97.0	10.3	27.244276	975.99994	2761.0	175.97597	12.0	264.99997	0.22400877	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.435715	8.800105	13.5	7.499998	2.2390199	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233162	6.717941	50.1	23.099972	36.999992	11.0	263.3	2.647507	0.0	12.991565	1.0	32.22581	97.0	10.3	27.421558	975.99994	2761.0	175.97621	12.0	264.99997	0.22606817	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44762	8.800104	13.5	7.499998	2.2372832	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2335367	6.717293	50.1	23.099972	36.999992	11.0	263.3	2.6349695	0.0	12.991438	1.0	32.22793	97.0	10.3	27.462011	975.99994	2761.0	175.97636	12.0	264.99997	0.22570775	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.442154	8.800104	13.5	7.499998	2.2388818	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233114	6.7177253	50.1	23.099972	36.999992	11.0	263.3	2.6579635	0.0	12.991676	1.0	32.23432	97.0	10.3	27.457754	975.99994	2761.0	175.97627	12.0	264.99997	0.22548825	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.4416	8.800105	13.5	7.499998	2.2381995	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2333415	6.717497	50.1	23.099972	36.999992	11.0	263.3	2.6497157	0.0	12.991565	1.0	32.233482	97.0	10.3	27.460882	975.99994	2761.0	175.97565	12.0	264.99997	0.22670366	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43819	8.800105	13.5	7.499998	2.2393143	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.234585	6.7179575	50.1	23.099972	36.999992	11.0	263.3	2.6952822	0.0	12.991737	1.0	32.23238	97.0	10.3	27.41204	975.99994	2761.0	175.97566	12.0	264.99997	0.22545731	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.45342	8.800104	13.5	7.499998	2.238138	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2336097	6.717784	50.1	23.099972	36.999992	11.0	263.3	2.6201468	0.0	12.991856	1.0	32.247643	97.0	10.3	27.343214	975.99994	2761.0	175.9757	12.0	264.99997	0.22673768	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.42614	8.800105	13.5	7.499998	2.2406359	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2333367	6.7179446	50.1	23.099972	36.999992	11.0	263.3	2.6611807	0.0	12.991721	1.0	32.237892	97.0	10.3	27.438215	975.99994	2761.0	175.97545	12.0	264.99997	0.22443727	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43749	8.800101	13.5	7.499998	2.2400918	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2332	6.7174625	50.1	23.099972	36.999992	11.0	263.3	2.638008	0.0	12.991503	1.0	32.23915	97.0	10.3	27.308615	975.99994	2761.0	175.97615	12.0	264.99997	0.22538595	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.438576	8.800106	13.5	7.499998	2.2400913	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2334728	6.7180824	50.1	23.099972	36.999992	11.0	263.3	2.6999297	0.0	12.991764	1.0	32.212624	97.0	10.3	27.587004	975.99994	2761.0	175.97614	12.0	264.99997	0.22769116	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43624	8.800105	13.5	7.499998	2.2412372	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2331123	6.7173424	50.1	23.099972	36.999992	11.0	263.3	2.6392593	0.0	12.991424	1.0	32.232254	97.0	10.3	27.565435	975.99994	2761.0	175.97597	12.0	264.99997	0.22393288	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.45174	8.800105	13.5	7.499998	2.2395518	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.23339	6.7179165	50.1	23.099972	36.999992	11.0	263.3	2.6787615	0.0	12.99146	1.0	32.21929	97.0	10.3	27.582287	975.99994	2761.0	175.9754	12.0	264.99997	0.22602673	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.450455	8.800104	13.5	7.499998	2.238532	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2327778	6.7176614	50.1	23.099972	36.999992	11.0	263.3	2.6807148	0.0	12.991444	1.0	32.215298	97.0	10.3	27.517067	975.99994	2761.0	175.97585	12.0	264.99997	0.2267505	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43892	8.8001	13.5	7.499998	2.2352214	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2331066	6.7177253	50.1	23.099972	36.999992	11.0	263.3	2.661283	0.0	12.991589	1.0	32.23766	97.0	10.3	27.33364	975.99994	2761.0	175.97554	12.0	264.99997	0.22555938	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44306	8.800105	13.5	7.499998	2.237688	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2336538	6.717781	50.1	23.099972	36.999992	11.0	263.3	2.654031	0.0	12.991716	1.0	32.219666	97.0	10.3	27.50848	975.99994	2761.0	175.97614	12.0	264.99997	0.22807732	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.438995	8.800107	13.5	7.499998	2.238257	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2329779	6.7173924	50.1	23.099972	36.999992	11.0	263.3	2.6398978	0.0	12.991672	1.0	32.24308	97.0	10.3	27.265259	975.99994	2761.0	175.97531	12.0	264.99997	0.22479855	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.442474	8.800105	13.5	7.499998	2.2370512	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2332852	6.7177687	50.1	23.099972	36.999992	11.0	263.3	2.6782634	0.0	12.991497	1.0	32.24411	97.0	10.3	27.443634	975.99994	2761.0	175.97572	12.0	264.99997	0.22447011	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.4453	8.800103	13.5	7.499998	2.2361436	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2330656	6.7174597	50.1	23.099972	36.999992	11.0	263.3	2.6696072	0.0	12.991614	1.0	32.22094	97.0	10.3	27.584137	975.99994	2761.0	175.97615	12.0	264.99997	0.22761035	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.45089	8.800106	13.5	7.499998	2.2368762	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2343426	6.7179995	50.1	23.099972	36.999992	11.0	263.3	2.6476092	0.0	12.991599	1.0	32.246124	97.0	10.3	27.268099	975.99994	2761.0	175.97545	12.0	264.99997	0.22504735	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43998	8.800104	13.5	7.499998	2.2412715	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2332692	6.7177687	50.1	23.099972	36.999992	11.0	263.3	2.7324479	0.0	12.991592	1.0	32.222145	97.0	10.3	27.446167	975.99994	2761.0	175.97563	12.0	264.99997	0.22496419	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44892	8.800104	13.5	7.499998	2.2356071	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2326431	6.7176666	50.1	23.099972	36.999992	11.0	263.3	2.7338014	0.0	12.991828	1.0	32.23025	97.0	10.3	27.432364	975.99994	2761.0	175.97574	12.0	264.99997	0.2258007	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44994	8.800105	13.5	7.499998	2.2358222	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233941	6.717943	50.1	23.099972	36.999992	11.0	263.3	2.7135522	0.0	12.9916725	1.0	32.21991	97.0	10.3	27.487644	975.99994	2761.0	175.97595	12.0	264.99997	0.22783874	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.45034	8.800107	13.5	7.499998	2.2395782	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2335634	6.7174916	50.1	23.099972	36.999992	11.0	263.3	2.718685	0.0	12.99172	1.0	32.223057	97.0	10.3	27.536367	975.99994	2761.0	175.97589	12.0	264.99997	0.22544624	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.45418	8.800104	13.5	7.499998	2.233889	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2342887	6.717942	50.1	23.099972	36.999992	11.0	263.3	2.6798465	0.0	12.991653	1.0	32.21763	97.0	10.3	27.561092	975.99994	2761.0	175.97562	12.0	264.99997	0.22761182	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43293	8.800105	13.5	7.499998	2.2406611	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2333326	6.717669	50.1	23.099972	36.999992	11.0	263.3	2.6559079	0.0	12.991629	1.0	32.232643	97.0	10.3	27.486876	975.99994	2761.0	175.97612	12.0	264.99997	0.22411007	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44453	8.800104	13.5	7.499998	2.2422035	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2329109	6.7174473	50.1	23.099972	36.999992	11.0	263.3	2.6418893	0.0	12.991514	1.0	32.22603	97.0	10.3	27.380535	975.99994	2761.0	175.97565	12.0	264.99997	0.22757289	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44036	8.800103	13.5	7.499998	2.2366104	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2329295	6.7174993	50.1	23.099972	36.999992	11.0	263.3	2.640817	0.0	12.99163	1.0	32.2231	97.0	10.3	27.53534	975.99994	2761.0	175.97597	12.0	264.99997	0.22807342	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43469	8.800104	13.5	7.499998	2.23732	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2332757	6.7172966	50.1	23.099972	36.999992	11.0	263.3	2.7059557	0.0	12.991807	1.0	32.240826	97.0	10.3	27.378492	975.99994	2761.0	175.9761	12.0	264.99997	0.22676097	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.43791	8.800106	13.5	7.499998	2.2382514	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2329192	6.7174854	50.1	23.099972	36.999992	11.0	263.3	2.6661727	0.0	12.991664	1.0	32.224823	97.0	10.3	27.41594	975.99994	2761.0	175.97656	12.0	264.99997	0.22574687	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44791	8.800103	13.5	7.499998	2.236462	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2331505	6.7180276	50.1	23.099972	36.999992	11.0	263.3	2.688554	0.0	12.991616	1.0	32.218113	97.0	10.3	27.442112	975.99994	2761.0	175.9758	12.0	264.99997	0.22489384	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.447235	8.800105	13.5	7.499998	2.2382793	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2333374	6.717363	50.1	23.099972	36.999992	11.0	263.3	2.6729012	0.0	12.991483	1.0	32.224262	97.0	10.3	27.522367	975.99994	2761.0	175.97638	12.0	264.99997	0.22646333	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.4502	8.800105	13.5	7.499998	2.2346475	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.232746	6.7176323	50.1	23.099972	36.999992	11.0	263.3	2.7034407	0.0	12.9917145	1.0	32.231003	97.0	10.3	27.708633	975.99994	2761.0	175.9758	12.0	264.99997	0.22682403	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.451675	8.800104	13.5	7.499998	2.2320986	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2324426	6.717345	50.1	23.099972	36.999992	11.0	263.3	2.6304243	0.0	12.991463	1.0	32.22223	97.0	10.3	27.509785	975.99994	2761.0	175.97557	12.0	264.99997	0.22576416	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44464	8.800103	13.5	7.499998	2.2353654	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2335474	6.7180886	50.1	23.099972	36.999992	11.0	263.3	2.6965718	0.0	12.991593	1.0	32.226814	97.0	10.3	27.602968	975.99994	2761.0	175.97543	12.0	264.99997	0.22551589	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.444496	8.800101	13.5	7.499998	2.2341232	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.232639	6.7174535	50.1	23.099972	36.999992	11.0	263.3	2.6444173	0.0	12.991642	1.0	32.24136	97.0	10.3	27.290083	975.99994	2761.0	175.9758	12.0	264.99997	0.22559166	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44161	8.800106	13.5	7.499998	2.236476	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2324455	6.717752	50.1	23.099972	36.999992	11.0	263.3	2.7376952	0.0	12.99151	1.0	32.23028	97.0	10.3	27.44676	975.99994	2761.0	175.97557	12.0	264.99997	0.22372037	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.44807	8.800105	13.5	7.499998	2.2362769	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.233213	6.7178283	50.1	23.099972	36.999992	11.0	263.3	2.6619086	0.0	12.991819	1.0	32.21746	97.0	10.3	27.427977	975.99994	2761.0	175.9759	12.0	264.99997	0.22573125	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.45938	8.800105	13.5	7.499998	2.2345893	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2334113	6.7174397	50.1	23.099972	36.999992	11.0	263.3	2.6700287	0.0	12.991486	1.0	32.23055	97.0	10.3	27.52251	975.99994	2761.0	175.97552	12.0	264.99997	0.22430553	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.443474	8.800105	13.5	7.499998	2.237912	0.4	42.0	480.0	34.0	8.0
MELOXICAM	8 day	High	111.0	2.2338607	6.7175927	50.1	23.099972	36.999992	11.0	263.3	2.6510563	0.0	12.991507	1.0	32.24122	97.0	10.3	27.39169	975.99994	2761.0	175.97568	12.0	264.99997	0.2258537	0.17999998	322.0	8.0	0.1	145.0	6.2999997	118.432335	8.800105	13.5	7.499998	2.2385962	0.4	42.0	480.0	34.0	8.0
